"1933","133","54","209.27","90"
"1934","312","55","435.59","16"
"1935","77","27","3.40","38"
"1936","393","17","477.69","47"
"1937","18","81","241.23","3"
"1938","283","6","225.36","14"
"1939","156","65","381.32","28"
"1940","111","14","19.85","18"
"1941","417","86","223.08","35"
"1942","307","16","180.51","94"
"1943","124","11","343.19","36"
"1944","115","94","456.17","83"
"1945","393","7","408.42","0"
"1946","345","50","20.28","54"
"1947","51","78","408.44","46"
"1948","199","58","380.54","9"
"1949","299","88","499.41","10"
"1950","382","16","240.64","82"
"1951","202","34","166.14","23"
"1952","128","66","355.90","40"
"1953","421","3","346.49","14"
"1954","357","36","147.65","53"
"1955","227","3","431.67","20"
"1956","286","19","316.59","37"
"1957","408","43","254.11","85"
"1958","189","22","435.16","32"
"1959","283","97","299.30","38"
"1960","44","7","429.66","17"
"1961","303","87","446.35","78"
"1962","19","39","287.23","32"
"1963","185","11","1.73","15"
"1964","473","72","281.61","47"
"1965","219","33","277.52","21"
"1966","9","85","413.70","32"
"1967","363","51","18.32","45"
"1968","106","18","354.21","21"
"1969","228","38","145.39","14"
"1970","45","47","181.08","61"
"1971","3","76","457.42","4"
"1972","18","41","266.96","6"
"1973","334","67","57.02","41"
"1974","226","70","75.52","92"
"1975","30","15","500.91","6"
"1976","418","56","351.33","91"
"1977","58","58","495.01","11"
"1978","352","63","270.05","54"
"1979","403","85","418.94","34"
"1980","15","80","174.44","46"
"1981","137","67","132.50","25"
"1982","363","92","222.84","89"
"1983","201","49","60.64","17"
"1984","473","66","298.16","44"
"1985","279","67","21.02","19"
"1986","327","3","302.20","51"
"1987","125","42","284.27","6"
"1988","354","67","371.11","34"
"1989","69","49","227.64","26"
"1990","494","48","256.88","20"
"1991","257","2","166.79","100"
"1992","435","51","162.52","46"
"1993","372","11","233.73","51"
"1994","250","6","33.94","58"
"1995","59","36","86.97","90"
"1996","207","58","236.41","54"
"1997","191","47","6.94","57"
"1998","111","29","196.89","83"
"1999","426","45","204.05","11"
